Eg_target_eV,sigma_g_eV,tau_h_eV_atom,lambda_ox_eV,t0,beta,w_g,w_h,w_ox,w_t,rank_z040_x000,rank_z045_x000,rank_z050_x000,rank_z050_x035
1.368699733260936,0.1361463281599179,0.05289575686718799,0.5386265825937618,0.9425840954295776,30.53188586937158,1.7772129510927102,1.3009810269572757,0.820125321594982,1.417828142402318,2,4,6,127
1.3909462009822904,0.23487214505107876,0.056394185261716266,0.83596959263512,0.9099064046021456,7.3065249663029785,1.0194777854291268,1.3606414436435963,1.9396665626634753,0.5049054975351506,8,4,1,33
1.3500755415568035,0.16643165860548903,0.0578749660757727,0.3433413639092132,0.9379496863452415,40.598537963200556,1.285466817730644,1.4551005995572375,1.1571667836204664,1.1093829299889106,4,2,1,81
1.36429419223936,0.11893027457712942,0.03929960354057445,0.7462240187214361,0.9666170661601216,47.285306748152486,1.4461197860603194,1.4420023758782659,1.5822928144235529,0.8764624746721228,1,2,4,123
1.3101525304450732,0.19114498779376582,0.023941712798996706,0.33007168649196594,0.9462551138203701,35.36767256739123,1.680215363699883,1.827869515458123,0.8855420742379287,0.9073744260905414,3,2,1,101
1.3097002142309353,0.21432182774798086,0.027850584237846497,0.40421848237168,0.9095036160813192,11.162681097389115,1.2630224787435418,1.7316240032136645,1.5782906391241713,0.5913237733205847,6,3,1,43
1.3473884333587263,0.1733785536177865,0.058772898703617925,0.6028556733333441,0.963528311809967,35.24546787420203,1.4782955290861668,1.2385666724926654,1.2258243767291188,1.3259356596606304,3,2,1,108
1.3879140408373236,0.16739122243291174,0.037899195311263165,0.4970755026038876,0.9080584350266385,20.778913148175437,1.7153404407869575,1.6527159438856878,1.442557528454748,1.1265118089266493,4,2,1,105
1.377161443162356,0.1287916512681824,0.01817845936238565,0.47334145735007593,0.9320983432980007,43.3606994077647,0.6504014385372713,1.736319334500121,1.4218032857171825,1.7127325250957661,6,3,1,49
1.3971291077276005,0.14603085289667034,0.015562454058469805,0.8893117355704869,0.9423473877086131,8.390992292080625,1.1065561818755199,1.041199044050274,1.4174723021476927,0.7790741498409064,3,2,1,113
1.3609016963672418,0.11422016312361327,0.021046014999408977,0.26591488008660624,0.9059983039678587,19.785400092487475,0.5276087231821589,1.8970706159771427,0.7898529682036968,0.7244162375451544,5,2,1,68
1.3382220121926236,0.14170640264889445,0.03116312533046902,0.5235546910188337,0.9588644633686972,8.513981037687115,0.9779807717843524,1.0169958889355537,1.4637522456562402,1.3722444527154214,3,2,1,105
1.3281685879669867,0.17937844443430873,0.04900438186167054,0.6541734928952906,0.9116999441365347,42.885202141142955,1.30243623467354,1.539724841530589,1.3028327344457051,1.8372331346674138,3,2,1,109
1.3686089688816963,0.13152861412399058,0.033754666376427316,0.355491474370208,0.9513120643017209,9.119997859893864,1.680967816224943,1.131576339862553,1.742105230991343,1.0671110204105445,3,2,1,107
1.3510470896919178,0.148097138917146,0.052752367363387835,0.5197316584223695,0.9487254537114806,47.37317742842028,1.3229007917003135,1.7746900601196924,0.5310091389679015,1.9644010478550373,2,1,3,121
1.314999050155616,0.18687490798874407,0.046724683010202536,0.6356525569681301,0.9260630376283014,20.119779483243462,1.8726554882115747,0.9052758514587937,0.6314360341391372,0.6950019976619292,9,15,27,127
1.3495825310861682,0.1392854744306734,0.0432077428280505,0.8184318825474656,0.9692321568654957,5.9687269128939535,1.360548694822435,1.3267834767029518,0.5087610260023469,1.4929728675997953,11,21,36,133
1.353189785445242,0.17995255360650025,0.017807644756399732,0.4365409436436476,0.9394723649199752,46.491434177830484,1.640751680957057,1.1470522649564807,0.9666123296136421,1.3902179088734854,3,2,1,103
1.338171404739331,0.10777561463470443,0.03276201456882104,0.5562621846947505,0.9460164372831638,39.032448892905656,1.5073913483278725,1.1633879344602032,1.3153480002990654,0.8417994961654494,5,8,14,127
1.3346708959636526,0.10978534598199445,0.05867111494402539,0.6391159438364454,0.9143145705541921,20.25379678576923,1.9845204236981862,1.5779679242538118,1.2458890082634162,1.9241703673816568,16,30,38,133
1.332085144803622,0.14405110673334162,0.01624702943885492,0.4581408667024407,0.9674688865447335,29.975487485384722,1.0317512619355094,1.0232672046286226,1.4525978282054213,0.9541154598016232,4,2,1,94
1.3701451990569011,0.24915340362694124,0.03184105614780664,0.764023218182784,0.9358209592128477,16.797407158796922,1.6557621424180762,1.5244634911375217,0.6704004232245172,1.9903029726981416,3,2,1,106
1.3389267566099439,0.243474276910936,0.04210610909486971,0.8967662192125707,0.9617619436033326,48.02470255589277,0.9670091427746299,1.3944508082453146,1.1346619053328872,1.0621394974391891,6,3,1,47
1.347540746160294,0.19459110804729152,0.01960841810062846,0.595689775993298,0.9277651111341757,41.298724069883356,1.1117544666586885,1.4088308577456259,1.8257162096225656,1.2740186241567597,6,3,1,43
1.3287072697348334,0.2431697569313338,0.020230301481240366,0.648597530256169,0.9243025899567981,24.80034745097251,1.7830769675121134,1.984955198579846,1.8418748550314485,1.9655949394100052,6,3,1,51
1.3728163867964722,0.2066323681705946,0.043087826091951095,0.9274553096791672,0.9211958538244442,25.660624192365734,1.1611931811179903,1.3909833300433336,0.6472078151929759,1.3236734162354322,3,2,1,117
